category,uid,previous_class,new_class,best_fg_ratio,best_bbox_area_ratio,best_max_dim,view_classes,diag_ratio,usd_path
cabinet,0493d2c7a758de44c6b45d4c14801a74,suspicious,ok,0.492630,0.600586,480,ok;ok;ok;ok,9276812585385663179006358501978013696.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0493d2c7a758de44c6b45d4c14801a74/usd/0493d2c7a758de44c6b45d4c14801a74.usd
cabinet,051784651ce9ea0494f32068cb8a1210,suspicious,ok,0.219578,0.463562,434,ok;ok;ok;ok,3298095285115683051128642849027915776.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/051784651ce9ea0494f32068cb8a1210/usd/051784651ce9ea0494f32068cb8a1210.usd
cabinet,0592e41b66a549d83a509305325d6d91,suspicious,ok,0.448174,0.582268,460,ok;ok;ok;ok,8808456425076273384244827736837718016.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0592e41b66a549d83a509305325d6d91/usd/0592e41b66a549d83a509305325d6d91.usd
cabinet,05b603614a4ff2f04bfa544a2d85a0bd,tiny,ok,0.111412,0.142136,424,ok;ok;ok;ok,12490962689454163525922493642454335488.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/05b603614a4ff2f04bfa544a2d85a0bd/usd/05b603614a4ff2f04bfa544a2d85a0bd.usd
cabinet,0643684aed91df5d35c78c3e8ab9268c,suspicious,ok,0.287224,0.316406,512,ok;ok;ok;ok,4411899819833587157833245220552048640.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0643684aed91df5d35c78c3e8ab9268c/usd/0643684aed91df5d35c78c3e8ab9268c.usd
cabinet,06ba887f18c9cd0fdc34bd23e2c31de2,tiny,ok,0.208607,0.286804,504,ok;ok;ok;ok,6290528836023835781301761439109742592.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/06ba887f18c9cd0fdc34bd23e2c31de2/usd/06ba887f18c9cd0fdc34bd23e2c31de2.usd
cabinet,075d44942a37753c8caec2586734e2fe,suspicious,ok,0.319744,0.382202,512,ok;ok;ok;ok,6210325896238913382978077364504756224.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/075d44942a37753c8caec2586734e2fe/usd/075d44942a37753c8caec2586734e2fe.usd
cabinet,077086869ae8fb2c4e6974fe7f94d684,suspicious,ok,0.034161,0.046677,470,ok;ok;ok;ok,5606404961366517325529923140150362112.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/077086869ae8fb2c4e6974fe7f94d684/usd/077086869ae8fb2c4e6974fe7f94d684.usd
cabinet,081bebfaa51513fd3fa62d629c6aa1df,suspicious,ok,0.408794,0.471039,490,ok;ok;ok;ok,3884438482515450460755549363808239616.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/081bebfaa51513fd3fa62d629c6aa1df/usd/081bebfaa51513fd3fa62d629c6aa1df.usd
cabinet,08376cadeb427ee8d2e0773ed890c542,suspicious,ok,0.362984,0.459290,459,ok;ok;ok;ok,2474872403007075542675988256053526528.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/08376cadeb427ee8d2e0773ed890c542/usd/08376cadeb427ee8d2e0773ed890c542.usd
cabinet,0945b6d77dba9b992541a10795e91c5b,suspicious,ok,0.390217,0.452133,476,ok;ok;ok;ok,3434695865112260712221607145167126528.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0945b6d77dba9b992541a10795e91c5b/usd/0945b6d77dba9b992541a10795e91c5b.usd
cabinet,095fa0e7cdf34defcd98b99ed9639a52,suspicious,ok,0.438049,0.591282,427,ok;ok;ok;ok,8448241073445507227113656368358227968.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/095fa0e7cdf34defcd98b99ed9639a52/usd/095fa0e7cdf34defcd98b99ed9639a52.usd
cabinet,0968a1c333825e9d2f912db1d353b0e8,blank,ok,0.035431,0.035782,469,ok;ok;ok;ok,18996456596593245205123840454927843328.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0968a1c333825e9d2f912db1d353b0e8/usd/0968a1c333825e9d2f912db1d353b0e8.usd
cabinet,0a1853ab45a22f77e53edd7d8a0589fb,suspicious,ok,0.231163,0.316402,506,ok;ok;ok;ok,4524424069751490935775035729154932736.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0a1853ab45a22f77e53edd7d8a0589fb/usd/0a1853ab45a22f77e53edd7d8a0589fb.usd
cabinet,0ac1552e77a5063fc5cbe6d3d95398a2,suspicious,ok,0.404922,0.492256,457,ok;ok;ok;ok,29598834112890126396777586295887101952.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0ac1552e77a5063fc5cbe6d3d95398a2/usd/0ac1552e77a5063fc5cbe6d3d95398a2.usd
cabinet,0b558ffc6d640331607c4eeca7e99fb6,tiny,ok,0.368851,0.458069,460,ok;ok;ok;ok,11429599220255751212088244779423367168.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0b558ffc6d640331607c4eeca7e99fb6/usd/0b558ffc6d640331607c4eeca7e99fb6.usd
cabinet,0bddb3eab9f10dc1718a6ffd43d4949d,suspicious,ok,0.249817,0.336365,510,ok;ok;ok;ok,4736255018073519804879396267456724992.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0bddb3eab9f10dc1718a6ffd43d4949d/usd/0bddb3eab9f10dc1718a6ffd43d4949d.usd
cabinet,0bf8fcbd2bbc7755e5793bcd46d60521,suspicious,ok,0.108658,0.138702,423,ok;ok;ok;ok,3110012612940179100285402273986641920.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0bf8fcbd2bbc7755e5793bcd46d60521/usd/0bf8fcbd2bbc7755e5793bcd46d60521.usd
cabinet,0ce144f7d988cb8b375fd331caead792,suspicious,suspicious,0.061371,0.119125,289,ok;ok;blank;ok,4773992892198291300709242582020915200.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0ce144f7d988cb8b375fd331caead792/usd/0ce144f7d988cb8b375fd331caead792.usd
cabinet,0dd113faaefaf20150c364db6c094d46,tiny,ok,0.367619,0.458069,460,ok;ok;ok;ok,11429599744946045067412245968167370752.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0dd113faaefaf20150c364db6c094d46/usd/0dd113faaefaf20150c364db6c094d46.usd
cabinet,0eded1eb6381909c5b6c33c970edc544,suspicious,ok,0.034012,0.046677,470,ok;ok;ok;ok,5606404964849782066959402146224668672.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0eded1eb6381909c5b6c33c970edc544/usd/0eded1eb6381909c5b6c33c970edc544.usd
cabinet,10b0842e6d25cc47fa85fa1928e1544f,suspicious,ok,0.278877,0.303646,507,ok;ok;ok;ok,4610979011356971423657034795735580672.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/10b0842e6d25cc47fa85fa1928e1544f/usd/10b0842e6d25cc47fa85fa1928e1544f.usd
cabinet,11413ddf3ff0d34acc6a3d6c5e9651e8,suspicious,ok,0.406322,0.545906,432,ok;ok;ok;ok,6258275985585672023313189286898040832.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/11413ddf3ff0d34acc6a3d6c5e9651e8/usd/11413ddf3ff0d34acc6a3d6c5e9651e8.usd
cabinet,117a44467a223320cb538da11ca5f956,suspicious,ok,0.260704,0.333572,512,ok;ok;ok;ok,6136445061656301711893940415145967616.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/117a44467a223320cb538da11ca5f956/usd/117a44467a223320cb538da11ca5f956.usd
cabinet,11b5e6aba98c3d732b8731c0e9fa46fb,suspicious,ok,0.377552,0.430870,502,ok;ok;ok;ok,3915411048722406004259047980318851072.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/11b5e6aba98c3d732b8731c0e9fa46fb/usd/11b5e6aba98c3d732b8731c0e9fa46fb.usd
cabinet,123f6a89cd741c984dc5030f1c7ca2a3,tiny,ok,0.312298,0.407867,512,ok;ok;ok;ok,13937248535068965826015833749563899904.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/123f6a89cd741c984dc5030f1c7ca2a3/usd/123f6a89cd741c984dc5030f1c7ca2a3.usd
cabinet,131d3cd0588c4c99b6d6106dfee89487,suspicious,ok,0.456146,0.592415,429,ok;ok;ok;ok,7228056637327755264191054988196184064.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/131d3cd0588c4c99b6d6106dfee89487/usd/131d3cd0588c4c99b6d6106dfee89487.usd
cabinet,1347473d7fe8c041e902558d24c9e375,blank,ok,0.225166,0.250969,510,ok;ok;ok;ok,26119470683570991895410636815406727168.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1347473d7fe8c041e902558d24c9e375/usd/1347473d7fe8c041e902558d24c9e375.usd
cabinet,14518ee7c3327fa90efa28661c63e3dc,suspicious,ok,0.233002,0.295326,448,ok;ok;ok;ok,12453890581578087543252203901644963840.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/14518ee7c3327fa90efa28661c63e3dc/usd/14518ee7c3327fa90efa28661c63e3dc.usd
cabinet,14e7884719a9d4827da27b4ccb0a7757,suspicious,ok,0.044765,0.055893,411,ok;ok;ok;ok,6657056660531879209215351145692659712.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/14e7884719a9d4827da27b4ccb0a7757/usd/14e7884719a9d4827da27b4ccb0a7757.usd
cabinet,14fc91229d96aeb044730f86ebdb94de,suspicious,ok,0.395378,0.487671,488,ok;ok;ok;ok,5873279716245601927826359350682714112.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/14fc91229d96aeb044730f86ebdb94de/usd/14fc91229d96aeb044730f86ebdb94de.usd
cabinet,152f5172416f7db261631d902d48e910,tiny,ok,0.359436,0.450249,457,ok;ok;ok;ok,11177503596073727514144803421820026880.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/152f5172416f7db261631d902d48e910/usd/152f5172416f7db261631d902d48e910.usd
cabinet,1586f1a148fd395ce32ad3108e2273b2,suspicious,ok,0.309437,0.393677,450,ok;ok;ok;ok,8887999657466381497752017125941182464.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1586f1a148fd395ce32ad3108e2273b2/usd/1586f1a148fd395ce32ad3108e2273b2.usd
cabinet,160a2eb015ae72b52caeded2f95030d1,suspicious,ok,0.292854,0.384781,512,ok;ok;ok;ok,5955022634894330414737499589061902336.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/160a2eb015ae72b52caeded2f95030d1/usd/160a2eb015ae72b52caeded2f95030d1.usd
cabinet,160f2fbfc15a1d46b19b74c02873b4d3,suspicious,ok,0.488308,0.580078,512,ok;ok;ok;ok,13425307631361666168161686244376444928.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/160f2fbfc15a1d46b19b74c02873b4d3/usd/160f2fbfc15a1d46b19b74c02873b4d3.usd
cabinet,16391d5213c13e557047bdab8d6afed1,suspicious,ok,0.276863,0.364395,512,ok;ok;ok;ok,4718062905797326680977457779627261952.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/16391d5213c13e557047bdab8d6afed1/usd/16391d5213c13e557047bdab8d6afed1.usd
cabinet,166e0fec2ee305c966e65ac3221874d7,suspicious,ok,0.288788,0.315250,509,ok;ok;ok;ok,4789713357031943492118617130998431744.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/166e0fec2ee305c966e65ac3221874d7/usd/166e0fec2ee305c966e65ac3221874d7.usd
cabinet,169bf30fc2a0d45dcbf7f955e12563fc,suspicious,ok,0.188194,0.285187,463,ok;ok;ok;ok,4017917003857839125554785610171940864.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/169bf30fc2a0d45dcbf7f955e12563fc/usd/169bf30fc2a0d45dcbf7f955e12563fc.usd
cabinet,17a0b05aede4f155e56e474196680a03,suspicious,ok,0.283970,0.371727,512,ok;ok;ok;ok,4143239316345667882281433788605005824.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/17a0b05aede4f155e56e474196680a03/usd/17a0b05aede4f155e56e474196680a03.usd
cabinet,18a12c0ee00d99b21fb86d59284461b2,suspicious,ok,0.395355,0.592609,421,ok;ok;ok;ok,9099171216802539174814877254284214272.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/18a12c0ee00d99b21fb86d59284461b2/usd/18a12c0ee00d99b21fb86d59284461b2.usd
cabinet,19a0992e5f07a176608d27d168eccaea,suspicious,ok,0.098026,0.101685,476,ok;ok;ok;ok,4863608523737760466734128193882554368.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/19a0992e5f07a176608d27d168eccaea/usd/19a0992e5f07a176608d27d168eccaea.usd
cabinet,1a00a7d55a56e5b61bd30043f31e03f6,suspicious,ok,0.287224,0.316406,512,ok;ok;ok;ok,4411899559300795941925060653348814848.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1a00a7d55a56e5b61bd30043f31e03f6/usd/1a00a7d55a56e5b61bd30043f31e03f6.usd
cabinet,1a72c83e94ab34c47b8fe176c16a2b47,suspicious,ok,0.075649,0.077423,472,ok;ok;ok;ok,3909306467985315026558640047691661312.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1a72c83e94ab34c47b8fe176c16a2b47/usd/1a72c83e94ab34c47b8fe176c16a2b47.usd
cabinet,1a90eabdd92d987169fdd8e83b63c939,blank,ok,0.450645,0.511719,512,ok;ok;ok;ok,13749482928041033838775876367643836416.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1a90eabdd92d987169fdd8e83b63c939/usd/1a90eabdd92d987169fdd8e83b63c939.usd
cabinet,1a9d9270b5f3b2cb7c0af2013c7a5a6f,suspicious,ok,0.385830,0.454895,464,ok;ok;ok;ok,7723430291717725896257999207340703744.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1a9d9270b5f3b2cb7c0af2013c7a5a6f/usd/1a9d9270b5f3b2cb7c0af2013c7a5a6f.usd
cabinet,1bf4d52959975733228f51d9c881abe6,suspicious,ok,0.412743,0.507095,455,ok;ok;ok;ok,10642866723870240886227098651034910720.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1bf4d52959975733228f51d9c881abe6/usd/1bf4d52959975733228f51d9c881abe6.usd
cabinet,1dddcf9abba73c8116d2604166e0e52c,suspicious,ok,0.459320,0.521484,512,ok;ok;ok;ok,16468901157126428579949984443472543744.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1dddcf9abba73c8116d2604166e0e52c/usd/1dddcf9abba73c8116d2604166e0e52c.usd
cabinet,1de4e06006d91c1cdd4cb03a8a22c7d9,suspicious,ok,0.431923,0.506607,476,ok;ok;ok;ok,7055112354656408112594661881315065856.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1de4e06006d91c1cdd4cb03a8a22c7d9/usd/1de4e06006d91c1cdd4cb03a8a22c7d9.usd
cabinet,1e179880868e9ad45a8432316b3d1f12,suspicious,ok,0.340324,0.406570,512,ok;ok;ok;ok,4514812580211662215333220469530689536.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1e179880868e9ad45a8432316b3d1f12/usd/1e179880868e9ad45a8432316b3d1f12.usd
cabinet,1e4fec39fe2640c5567413a407c0550a,tiny,ok,0.050781,0.052414,474,ok;ok;ok;ok,8403301208649506821777956330782326784.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1e4fec39fe2640c5567413a407c0550a/usd/1e4fec39fe2640c5567413a407c0550a.usd
cabinet,1e50729bc3526e17d279351055fd5193,suspicious,ok,0.302986,0.393997,512,ok;ok;ok;ok,5949908043908722203468990282649829376.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1e50729bc3526e17d279351055fd5193/usd/1e50729bc3526e17d279351055fd5193.usd
cabinet,1e9e9ccb294489e66d2960b079618d94,suspicious,ok,0.453568,0.524109,512,ok;ok;ok;ok,7575311474822680921530243679386599424.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1e9e9ccb294489e66d2960b079618d94/usd/1e9e9ccb294489e66d2960b079618d94.usd
cabinet,1f920706d855b66a9423f8bf95c65ebd,tiny,ok,0.422085,0.523529,451,ok;ok;ok;ok,6887668745353006324872559017920036864.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1f920706d855b66a9423f8bf95c65ebd/usd/1f920706d855b66a9423f8bf95c65ebd.usd
cabinet,1fd1fd43bb8f29af0268cb66d37ae6cf,suspicious,ok,0.173679,0.191872,498,ok;ok;ok;ok,6390443873009265549025520626985598976.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1fd1fd43bb8f29af0268cb66d37ae6cf/usd/1fd1fd43bb8f29af0268cb66d37ae6cf.usd
cabinet,200f8e39b78d2b70bd787a2f60eb35c3,suspicious,ok,0.375122,0.424896,504,ok;ok;ok;ok,3955230448206219014911358964663844864.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/200f8e39b78d2b70bd787a2f60eb35c3/usd/200f8e39b78d2b70bd787a2f60eb35c3.usd
cabinet,212387986faeaa2c056fecc1b3f44d1a,suspicious,ok,0.045662,0.046616,470,ok;ok;ok;ok,4904587340441291921004316474350764032.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/212387986faeaa2c056fecc1b3f44d1a/usd/212387986faeaa2c056fecc1b3f44d1a.usd
cabinet,2196f19ac1e72d48431a59f45cfb75f3,suspicious,ok,0.449020,0.552521,446,ok;ok;ok;ok,8930094496906816236894780188772007936.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/2196f19ac1e72d48431a59f45cfb75f3/usd/2196f19ac1e72d48431a59f45cfb75f3.usd
cabinet,221e842ce1e790bddf5af9d9e29dbeec,tiny,ok,0.050846,0.052414,474,ok;ok;ok;ok,8403301208649506821777956330782326784.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/221e842ce1e790bddf5af9d9e29dbeec/usd/221e842ce1e790bddf5af9d9e29dbeec.usd
cabinet,22e1e92f675031cc79684884ef254639,suspicious,ok,0.425453,0.528221,498,ok;ok;ok;ok,8194169940064360691105652131302998016.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/22e1e92f675031cc79684884ef254639/usd/22e1e92f675031cc79684884ef254639.usd
cabinet,22e8e82b7e70b24982f17347b49f9cdb,suspicious,suspicious,0.128258,0.145844,279,ok;ok;blank;tiny,3415265693831991845826175132091023360.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/22e8e82b7e70b24982f17347b49f9cdb/usd/22e8e82b7e70b24982f17347b49f9cdb.usd
cabinet,237bf5be60663216718b4d694b4ac420,suspicious,ok,0.353432,0.450668,458,ok;ok;ok;ok,2447533827387608474944177170049662976.000000,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/237bf5be60663216718b4d694b4ac420/usd/237bf5be60663216718b4d694b4ac420.usd
