label,category,uid,view,class,fg_ratio,bbox_width,bbox_height,bbox_area_ratio,touches_edge,path
az045_scale100_elev35_84,cabinet,1347473d7fe8c041e902558d24c9e375,back,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/1347473d7fe8c041e902558d24c9e375/back.png
az045_scale100_elev35_84,cabinet,1347473d7fe8c041e902558d24c9e375,right,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/1347473d7fe8c041e902558d24c9e375/right.png
az045_scale100_elev35_84,cabinet,152f5172416f7db261631d902d48e910,front,ok,0.007629,45,83,0.014248,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/152f5172416f7db261631d902d48e910/front.png
az045_scale100_elev35_84,cabinet,152f5172416f7db261631d902d48e910,left,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/152f5172416f7db261631d902d48e910/left.png
az045_scale100_elev35_84,cabinet,152f5172416f7db261631d902d48e910,back,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/152f5172416f7db261631d902d48e910/back.png
az045_scale100_elev35_84,cabinet,152f5172416f7db261631d902d48e910,right,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/152f5172416f7db261631d902d48e910/right.png
az045_scale100_elev35_84,cabinet,1a90eabdd92d987169fdd8e83b63c939,front,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/1a90eabdd92d987169fdd8e83b63c939/front.png
az045_scale100_elev35_84,cabinet,1a90eabdd92d987169fdd8e83b63c939,left,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/1a90eabdd92d987169fdd8e83b63c939/left.png
az045_scale100_elev35_84,cabinet,1a90eabdd92d987169fdd8e83b63c939,back,tiny,0.007713,61,40,0.009308,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/1a90eabdd92d987169fdd8e83b63c939/back.png
az045_scale100_elev35_84,cabinet,1a90eabdd92d987169fdd8e83b63c939,right,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/1a90eabdd92d987169fdd8e83b63c939/right.png
az045_scale100_elev35_84,cabinet,1e4fec39fe2640c5567413a407c0550a,front,tiny,0.002522,78,36,0.010712,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/1e4fec39fe2640c5567413a407c0550a/front.png
az045_scale100_elev35_84,cabinet,1e4fec39fe2640c5567413a407c0550a,left,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/1e4fec39fe2640c5567413a407c0550a/left.png
az045_scale100_elev35_84,cabinet,1e4fec39fe2640c5567413a407c0550a,back,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/1e4fec39fe2640c5567413a407c0550a/back.png
az045_scale100_elev35_84,cabinet,1e4fec39fe2640c5567413a407c0550a,right,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/1e4fec39fe2640c5567413a407c0550a/right.png
az045_scale100_elev35_84,cabinet,1f920706d855b66a9423f8bf95c65ebd,front,ok,0.014244,51,88,0.017120,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/1f920706d855b66a9423f8bf95c65ebd/front.png
az045_scale100_elev35_84,cabinet,1f920706d855b66a9423f8bf95c65ebd,left,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/1f920706d855b66a9423f8bf95c65ebd/left.png
az045_scale100_elev35_84,cabinet,1f920706d855b66a9423f8bf95c65ebd,back,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/1f920706d855b66a9423f8bf95c65ebd/back.png
az045_scale100_elev35_84,cabinet,1f920706d855b66a9423f8bf95c65ebd,right,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/1f920706d855b66a9423f8bf95c65ebd/right.png
az045_scale100_elev35_84,cabinet,221e842ce1e790bddf5af9d9e29dbeec,front,tiny,0.002148,78,34,0.010117,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/221e842ce1e790bddf5af9d9e29dbeec/front.png
az045_scale100_elev35_84,cabinet,221e842ce1e790bddf5af9d9e29dbeec,left,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/221e842ce1e790bddf5af9d9e29dbeec/left.png
az045_scale100_elev35_84,cabinet,221e842ce1e790bddf5af9d9e29dbeec,back,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/221e842ce1e790bddf5af9d9e29dbeec/back.png
az045_scale100_elev35_84,cabinet,221e842ce1e790bddf5af9d9e29dbeec,right,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/221e842ce1e790bddf5af9d9e29dbeec/right.png
az045_scale100_elev35_84,cabinet,2d7a430d61d143c157c48cd1bb9906eb,front,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/2d7a430d61d143c157c48cd1bb9906eb/front.png
az045_scale100_elev35_84,cabinet,2d7a430d61d143c157c48cd1bb9906eb,left,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/2d7a430d61d143c157c48cd1bb9906eb/left.png
az045_scale100_elev35_84,cabinet,2d7a430d61d143c157c48cd1bb9906eb,back,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/2d7a430d61d143c157c48cd1bb9906eb/back.png
az045_scale100_elev35_84,cabinet,2d7a430d61d143c157c48cd1bb9906eb,right,ok,0.019138,109,73,0.030354,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/2d7a430d61d143c157c48cd1bb9906eb/right.png
az045_scale100_elev35_84,cabinet,2ed9edd34221c034f3835f97b1781350,front,ok,0.010597,113,62,0.026726,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/2ed9edd34221c034f3835f97b1781350/front.png
az045_scale100_elev35_84,cabinet,2ed9edd34221c034f3835f97b1781350,left,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/2ed9edd34221c034f3835f97b1781350/left.png
az045_scale100_elev35_84,cabinet,2ed9edd34221c034f3835f97b1781350,back,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/2ed9edd34221c034f3835f97b1781350/back.png
az045_scale100_elev35_84,cabinet,2ed9edd34221c034f3835f97b1781350,right,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/2ed9edd34221c034f3835f97b1781350/right.png
az045_scale100_elev35_84,cabinet,2f879eed3493f998cab1131945feee62,front,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/2f879eed3493f998cab1131945feee62/front.png
az045_scale100_elev35_84,cabinet,2f879eed3493f998cab1131945feee62,left,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/2f879eed3493f998cab1131945feee62/left.png
az045_scale100_elev35_84,cabinet,2f879eed3493f998cab1131945feee62,back,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/2f879eed3493f998cab1131945feee62/back.png
az045_scale100_elev35_84,cabinet,2f879eed3493f998cab1131945feee62,right,ok,0.003738,26,81,0.008034,True,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/2f879eed3493f998cab1131945feee62/right.png
az045_scale100_elev35_84,cabinet,306a16dccd08838e615c565e1c9ee0e6,front,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/306a16dccd08838e615c565e1c9ee0e6/front.png
az045_scale100_elev35_84,cabinet,306a16dccd08838e615c565e1c9ee0e6,left,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/306a16dccd08838e615c565e1c9ee0e6/left.png
az045_scale100_elev35_84,cabinet,306a16dccd08838e615c565e1c9ee0e6,back,tiny,0.003437,60,54,0.012360,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/306a16dccd08838e615c565e1c9ee0e6/back.png
az045_scale100_elev35_84,cabinet,306a16dccd08838e615c565e1c9ee0e6,right,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/306a16dccd08838e615c565e1c9ee0e6/right.png
az045_scale100_elev35_84,cabinet,3399337a68a2bb41b4f4ebc20590fd94,front,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/3399337a68a2bb41b4f4ebc20590fd94/front.png
az045_scale100_elev35_84,cabinet,3399337a68a2bb41b4f4ebc20590fd94,left,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/3399337a68a2bb41b4f4ebc20590fd94/left.png
az045_scale100_elev35_84,cabinet,3399337a68a2bb41b4f4ebc20590fd94,back,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/3399337a68a2bb41b4f4ebc20590fd94/back.png
az045_scale100_elev35_84,cabinet,3399337a68a2bb41b4f4ebc20590fd94,right,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/3399337a68a2bb41b4f4ebc20590fd94/right.png
az045_scale100_elev35_84,cabinet,34347451d4ef792f7cd8bf986d2572e6,front,blank,0.000824,12,32,0.001465,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/34347451d4ef792f7cd8bf986d2572e6/front.png
az045_scale100_elev35_84,cabinet,34347451d4ef792f7cd8bf986d2572e6,left,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/34347451d4ef792f7cd8bf986d2572e6/left.png
az045_scale100_elev35_84,cabinet,34347451d4ef792f7cd8bf986d2572e6,back,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/34347451d4ef792f7cd8bf986d2572e6/back.png
az045_scale100_elev35_84,cabinet,34347451d4ef792f7cd8bf986d2572e6,right,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/34347451d4ef792f7cd8bf986d2572e6/right.png
az045_scale100_elev35_84,cabinet,365155e8781d53f97be5426f5518638e,front,tiny,0.002098,13,54,0.002678,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/365155e8781d53f97be5426f5518638e/front.png
az045_scale100_elev35_84,cabinet,365155e8781d53f97be5426f5518638e,left,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/365155e8781d53f97be5426f5518638e/left.png
az045_scale100_elev35_84,cabinet,365155e8781d53f97be5426f5518638e,back,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/365155e8781d53f97be5426f5518638e/back.png
az045_scale100_elev35_84,cabinet,365155e8781d53f97be5426f5518638e,right,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/365155e8781d53f97be5426f5518638e/right.png
az045_scale100_elev35_84,cabinet,36784bfb585bdb14174f19549409978f,front,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/36784bfb585bdb14174f19549409978f/front.png
az045_scale100_elev35_84,cabinet,36784bfb585bdb14174f19549409978f,left,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/36784bfb585bdb14174f19549409978f/left.png
az045_scale100_elev35_84,cabinet,36784bfb585bdb14174f19549409978f,back,tiny,0.005142,53,37,0.007481,True,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/36784bfb585bdb14174f19549409978f/back.png
az045_scale100_elev35_84,cabinet,36784bfb585bdb14174f19549409978f,right,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/36784bfb585bdb14174f19549409978f/right.png
az045_scale100_elev35_84,cabinet,3a0d2a8e5ae7e4ad9623d478712760ac,front,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/3a0d2a8e5ae7e4ad9623d478712760ac/front.png
az045_scale100_elev35_84,cabinet,3a0d2a8e5ae7e4ad9623d478712760ac,left,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/3a0d2a8e5ae7e4ad9623d478712760ac/left.png
az045_scale100_elev35_84,cabinet,3a0d2a8e5ae7e4ad9623d478712760ac,back,ok,0.003319,98,38,0.014206,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/3a0d2a8e5ae7e4ad9623d478712760ac/back.png
az045_scale100_elev35_84,cabinet,3a0d2a8e5ae7e4ad9623d478712760ac,right,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/3a0d2a8e5ae7e4ad9623d478712760ac/right.png
az045_scale100_elev35_84,cabinet,4441e4614b32447ba28d5d9bc67f0390,front,blank,0.000755,22,17,0.001427,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/4441e4614b32447ba28d5d9bc67f0390/front.png
az045_scale100_elev35_84,cabinet,4441e4614b32447ba28d5d9bc67f0390,left,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/4441e4614b32447ba28d5d9bc67f0390/left.png
az045_scale100_elev35_84,cabinet,4441e4614b32447ba28d5d9bc67f0390,back,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/4441e4614b32447ba28d5d9bc67f0390/back.png
az045_scale100_elev35_84,cabinet,4441e4614b32447ba28d5d9bc67f0390,right,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/4441e4614b32447ba28d5d9bc67f0390/right.png
az045_scale100_elev35_84,cabinet,44bb282febf69ed6b92b6a239d306d69,front,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/44bb282febf69ed6b92b6a239d306d69/front.png
az045_scale100_elev35_84,cabinet,44bb282febf69ed6b92b6a239d306d69,left,tiny,0.002106,62,11,0.002602,True,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/44bb282febf69ed6b92b6a239d306d69/left.png
az045_scale100_elev35_84,cabinet,44bb282febf69ed6b92b6a239d306d69,back,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/44bb282febf69ed6b92b6a239d306d69/back.png
az045_scale100_elev35_84,cabinet,44bb282febf69ed6b92b6a239d306d69,right,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/44bb282febf69ed6b92b6a239d306d69/right.png
az045_scale100_elev35_84,cabinet,46f0865f80677d8cfa43d88816727556,front,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/46f0865f80677d8cfa43d88816727556/front.png
az045_scale100_elev35_84,cabinet,46f0865f80677d8cfa43d88816727556,left,blank,0.000851,31,16,0.001892,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/46f0865f80677d8cfa43d88816727556/left.png
az045_scale100_elev35_84,cabinet,46f0865f80677d8cfa43d88816727556,back,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/46f0865f80677d8cfa43d88816727556/back.png
az045_scale100_elev35_84,cabinet,46f0865f80677d8cfa43d88816727556,right,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/46f0865f80677d8cfa43d88816727556/right.png
az045_scale100_elev35_84,cabinet,4866619352707772cd8a6b51d67b0505,front,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/4866619352707772cd8a6b51d67b0505/front.png
az045_scale100_elev35_84,cabinet,4866619352707772cd8a6b51d67b0505,left,ok,0.012836,126,64,0.030762,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/4866619352707772cd8a6b51d67b0505/left.png
az045_scale100_elev35_84,cabinet,4866619352707772cd8a6b51d67b0505,back,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/4866619352707772cd8a6b51d67b0505/back.png
az045_scale100_elev35_84,cabinet,4866619352707772cd8a6b51d67b0505,right,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/4866619352707772cd8a6b51d67b0505/right.png
az045_scale100_elev35_84,cabinet,4932633b756863150ebe85421dc429f8,front,tiny,0.002609,51,17,0.003307,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/4932633b756863150ebe85421dc429f8/front.png
az045_scale100_elev35_84,cabinet,4932633b756863150ebe85421dc429f8,left,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/4932633b756863150ebe85421dc429f8/left.png
az045_scale100_elev35_84,cabinet,4932633b756863150ebe85421dc429f8,back,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/4932633b756863150ebe85421dc429f8/back.png
az045_scale100_elev35_84,cabinet,4932633b756863150ebe85421dc429f8,right,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/4932633b756863150ebe85421dc429f8/right.png
az045_scale100_elev35_84,cabinet,4a160695503292c2a05b2c733abe7249,front,tiny,0.001114,33,21,0.002644,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/4a160695503292c2a05b2c733abe7249/front.png
az045_scale100_elev35_84,cabinet,4a160695503292c2a05b2c733abe7249,left,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/4a160695503292c2a05b2c733abe7249/left.png
az045_scale100_elev35_84,cabinet,4a160695503292c2a05b2c733abe7249,back,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/4a160695503292c2a05b2c733abe7249/back.png
az045_scale100_elev35_84,cabinet,4a160695503292c2a05b2c733abe7249,right,blank,0.000000,0,0,0.000000,False,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/4a160695503292c2a05b2c733abe7249/right.png
az045_scale100_elev35_84,cabinet,4b2ade4221cfba0b32f70ef5686852fb,front,tiny,0.002457,32,25,0.003052,True,docs/tmp/remaining-cabinet-door-investigation/renders84/az045_scale100_elev35/cabinet/4b2ade4221cfba0b32f70ef5686852fb/front.png
