category,uid,image_class,category_group,old_diag,new_diag,diag_ratio,center_offset_ratio,fallback_changed,rerender_recommended,scan_error,best_fg_ratio,best_bbox_area_ratio,best_max_dim,view_classes,asset_dir,usd_path
cabinet,05b603614a4ff2f04bfa544a2d85a0bd,tiny,object,1178772626593393082468659900175517483008.000000,94.370038,12490962689454163525922493642454335488.000000,0.000000,true,true,,0.003071,0.008076,73,tiny;tiny;tiny;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/05b603614a4ff2f04bfa544a2d85a0bd,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/05b603614a4ff2f04bfa544a2d85a0bd/usd/05b603614a4ff2f04bfa544a2d85a0bd.usd
cabinet,0643684aed91df5d35c78c3e8ab9268c,suspicious,object,1178772626593393082468659900175517483008.000000,267.180279,4411899819833587157833245220552048640.000000,0.000000,true,true,,0.043255,0.067348,175,ok;ok;ok;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0643684aed91df5d35c78c3e8ab9268c,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0643684aed91df5d35c78c3e8ab9268c/usd/0643684aed91df5d35c78c3e8ab9268c.usd
cabinet,06ba887f18c9cd0fdc34bd23e2c31de2,tiny,object,1178772626593393082468659900175517483008.000000,187.388478,6290528836023835781301761439109742592.000000,0.000000,true,true,,0.001087,0.001831,24,blank;blank;blank;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/06ba887f18c9cd0fdc34bd23e2c31de2,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/06ba887f18c9cd0fdc34bd23e2c31de2/usd/06ba887f18c9cd0fdc34bd23e2c31de2.usd
cabinet,075d44942a37753c8caec2586734e2fe,suspicious,object,1178772626593393082468659900175517483008.000000,189.808497,6210325896238913382978077364504756224.000000,0.000000,true,true,,0.036594,0.045273,138,ok;ok;tiny;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/075d44942a37753c8caec2586734e2fe,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/075d44942a37753c8caec2586734e2fe/usd/075d44942a37753c8caec2586734e2fe.usd
cabinet,077086869ae8fb2c4e6974fe7f94d684,suspicious,object,1178772626593393082468659900175517483008.000000,210.254635,5606404961366517325529923140150362112.000000,0.000000,true,true,,0.003120,0.003136,137,blank;blank;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/077086869ae8fb2c4e6974fe7f94d684,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/077086869ae8fb2c4e6974fe7f94d684/usd/077086869ae8fb2c4e6974fe7f94d684.usd
cabinet,081bebfaa51513fd3fa62d629c6aa1df,suspicious,object,1178772626593393082468659900175517483008.000000,303.460238,3884438482515450460755549363808239616.000000,0.000000,true,true,,0.079742,0.085526,190,ok;blank;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/081bebfaa51513fd3fa62d629c6aa1df,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/081bebfaa51513fd3fa62d629c6aa1df/usd/081bebfaa51513fd3fa62d629c6aa1df.usd
cabinet,08376cadeb427ee8d2e0773ed890c542,suspicious,object,1178772626593393082468659900175517483008.000000,476.296323,2474872403007075542675988256053526528.000000,0.000000,true,true,,0.015987,0.024643,170,blank;blank;blank;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/08376cadeb427ee8d2e0773ed890c542,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/08376cadeb427ee8d2e0773ed890c542/usd/08376cadeb427ee8d2e0773ed890c542.usd
cabinet,0945b6d77dba9b992541a10795e91c5b,suspicious,object,1178772626593393082468659900175517483008.000000,343.195634,3434695865112260712221607145167126528.000000,0.000000,true,true,,0.054462,0.060654,159,ok;blank;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0945b6d77dba9b992541a10795e91c5b,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0945b6d77dba9b992541a10795e91c5b/usd/0945b6d77dba9b992541a10795e91c5b.usd
cabinet,095fa0e7cdf34defcd98b99ed9639a52,suspicious,object,1178772626593393082468659900175517483008.000000,139.528763,8448241073445507227113656368358227968.000000,0.000000,true,true,,0.034927,0.040352,123,ok;tiny;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/095fa0e7cdf34defcd98b99ed9639a52,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/095fa0e7cdf34defcd98b99ed9639a52/usd/095fa0e7cdf34defcd98b99ed9639a52.usd
cabinet,0968a1c333825e9d2f912db1d353b0e8,blank,object,1178772626593393082468659900175517483008.000000,62.052237,18996456596593245205123840454927843328.000000,0.000000,true,true,,0.000000,0.000000,0,blank;blank;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0968a1c333825e9d2f912db1d353b0e8,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0968a1c333825e9d2f912db1d353b0e8/usd/0968a1c333825e9d2f912db1d353b0e8.usd
cabinet,0a1853ab45a22f77e53edd7d8a0589fb,suspicious,object,1178772626593393082468659900175517483008.000000,260.535398,4524424069751490935775035729154932736.000000,0.000000,true,true,,0.022812,0.023956,157,blank;blank;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0a1853ab45a22f77e53edd7d8a0589fb,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0a1853ab45a22f77e53edd7d8a0589fb/usd/0a1853ab45a22f77e53edd7d8a0589fb.usd
cabinet,0ac1552e77a5063fc5cbe6d3d95398a2,suspicious,object,1178772626593393082468659900175517483008.000000,39.824968,29598834112890126396777586295887101952.000000,0.000000,true,true,,0.008369,0.013294,85,blank;ok;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0ac1552e77a5063fc5cbe6d3d95398a2,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0ac1552e77a5063fc5cbe6d3d95398a2/usd/0ac1552e77a5063fc5cbe6d3d95398a2.usd
cabinet,0b558ffc6d640331607c4eeca7e99fb6,tiny,object,1178772626593393082468659900175517483008.000000,103.133330,11429599220255751212088244779423367168.000000,0.000000,true,true,,0.012486,0.013245,62,blank;blank;tiny;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0b558ffc6d640331607c4eeca7e99fb6,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0b558ffc6d640331607c4eeca7e99fb6/usd/0b558ffc6d640331607c4eeca7e99fb6.usd
cabinet,0bddb3eab9f10dc1718a6ffd43d4949d,suspicious,object,1178772626593393082468659900175517483008.000000,248.882846,4736255018073519804879396267456724992.000000,0.000000,true,true,,0.030693,0.040527,130,ok;ok;tiny;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0bddb3eab9f10dc1718a6ffd43d4949d,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0bddb3eab9f10dc1718a6ffd43d4949d/usd/0bddb3eab9f10dc1718a6ffd43d4949d.usd
cabinet,0bf8fcbd2bbc7755e5793bcd46d60521,suspicious,object,1178772626593393082468659900175517483008.000000,379.025031,3110012612940179100285402273986641920.000000,0.000000,true,true,,0.004837,0.012539,173,ok;blank;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0bf8fcbd2bbc7755e5793bcd46d60521,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0bf8fcbd2bbc7755e5793bcd46d60521/usd/0bf8fcbd2bbc7755e5793bcd46d60521.usd
cabinet,0ce144f7d988cb8b375fd331caead792,suspicious,object,1178772626593393082468659900175517483008.000000,246.915455,4773992892198291300709242582020915200.000000,0.000000,true,true,,0.061371,0.119125,289,ok;ok;blank;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0ce144f7d988cb8b375fd331caead792,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0ce144f7d988cb8b375fd331caead792/usd/0ce144f7d988cb8b375fd331caead792.usd
cabinet,0dd113faaefaf20150c364db6c094d46,tiny,object,1178772626593393082468659900175517483008.000000,103.133325,11429599744946045067412245968167370752.000000,0.000000,true,true,,0.015022,0.019455,75,tiny;blank;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0dd113faaefaf20150c364db6c094d46,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0dd113faaefaf20150c364db6c094d46/usd/0dd113faaefaf20150c364db6c094d46.usd
cabinet,0eded1eb6381909c5b6c33c970edc544,suspicious,object,1178772626593393082468659900175517483008.000000,210.254634,5606404964849782066959402146224668672.000000,0.000000,true,true,,0.003124,0.003136,137,blank;blank;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0eded1eb6381909c5b6c33c970edc544,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0eded1eb6381909c5b6c33c970edc544/usd/0eded1eb6381909c5b6c33c970edc544.usd
cabinet,10b0842e6d25cc47fa85fa1928e1544f,suspicious,object,1178772626593393082468659900175517483008.000000,255.644761,4610979011356971423657034795735580672.000000,0.000000,true,true,,0.037689,0.059128,155,ok;blank;blank;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/10b0842e6d25cc47fa85fa1928e1544f,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/10b0842e6d25cc47fa85fa1928e1544f/usd/10b0842e6d25cc47fa85fa1928e1544f.usd
cabinet,11413ddf3ff0d34acc6a3d6c5e9651e8,suspicious,object,1178772626593393082468659900175517483008.000000,188.354210,6258275985585672023313189286898040832.000000,0.000000,true,true,,0.024918,0.031147,115,ok;tiny;tiny;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/11413ddf3ff0d34acc6a3d6c5e9651e8,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/11413ddf3ff0d34acc6a3d6c5e9651e8/usd/11413ddf3ff0d34acc6a3d6c5e9651e8.usd
cabinet,117a44467a223320cb538da11ca5f956,suspicious,object,1178772626593393082468659900175517483008.000000,192.093731,6136445061656301711893940415145967616.000000,0.000000,true,true,,0.017979,0.018913,134,blank;blank;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/117a44467a223320cb538da11ca5f956,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/117a44467a223320cb538da11ca5f956/usd/117a44467a223320cb538da11ca5f956.usd
cabinet,11b5e6aba98c3d732b8731c0e9fa46fb,suspicious,object,1178772626593393082468659900175517483008.000000,301.059739,3915411048722406004259047980318851072.000000,0.000000,true,true,,0.075958,0.080467,199,blank;blank;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/11b5e6aba98c3d732b8731c0e9fa46fb,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/11b5e6aba98c3d732b8731c0e9fa46fb/usd/11b5e6aba98c3d732b8731c0e9fa46fb.usd
cabinet,123f6a89cd741c984dc5030f1c7ca2a3,tiny,object,1178772626593393082468659900175517483008.000000,84.577140,13937248535068965826015833749563899904.000000,0.000000,true,true,,0.004429,0.004578,60,blank;tiny;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/123f6a89cd741c984dc5030f1c7ca2a3,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/123f6a89cd741c984dc5030f1c7ca2a3/usd/123f6a89cd741c984dc5030f1c7ca2a3.usd
cabinet,131d3cd0588c4c99b6d6106dfee89487,suspicious,object,1178772626593393082468659900175517483008.000000,163.082926,7228056637327755264191054988196184064.000000,0.000000,true,true,,0.030079,0.036163,120,tiny;ok;ok;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/131d3cd0588c4c99b6d6106dfee89487,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/131d3cd0588c4c99b6d6106dfee89487/usd/131d3cd0588c4c99b6d6106dfee89487.usd
cabinet,1347473d7fe8c041e902558d24c9e375,blank,object,1178772626593393082468659900175517483008.000000,45.130035,26119470683570991895410636815406727168.000000,0.000000,true,true,,0.000000,0.000000,0,blank;blank;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1347473d7fe8c041e902558d24c9e375,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/1347473d7fe8c041e902558d24c9e375/usd/1347473d7fe8c041e902558d24c9e375.usd
cabinet,14518ee7c3327fa90efa28661c63e3dc,suspicious,object,1178772626593393082468659900175517483008.000000,94.650954,12453890581578087543252203901644963840.000000,0.000000,true,true,,0.024769,0.029800,124,blank;ok;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/14518ee7c3327fa90efa28661c63e3dc,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/14518ee7c3327fa90efa28661c63e3dc/usd/14518ee7c3327fa90efa28661c63e3dc.usd
cabinet,14e7884719a9d4827da27b4ccb0a7757,suspicious,object,1178772626593393082468659900175517483008.000000,177.071142,6657056660531879209215351145692659712.000000,0.000000,true,true,,0.002163,0.004070,97,blank;blank;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/14e7884719a9d4827da27b4ccb0a7757,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/14e7884719a9d4827da27b4ccb0a7757/usd/14e7884719a9d4827da27b4ccb0a7757.usd
cabinet,14fc91229d96aeb044730f86ebdb94de,suspicious,object,1178772626593393082468659900175517483008.000000,200.700917,5873279716245601927826359350682714112.000000,0.000000,true,true,,0.035759,0.039780,132,tiny;ok;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/14fc91229d96aeb044730f86ebdb94de,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/14fc91229d96aeb044730f86ebdb94de/usd/14fc91229d96aeb044730f86ebdb94de.usd
cabinet,152f5172416f7db261631d902d48e910,tiny,object,1178772626593393082468659900175517483008.000000,105.459382,11177503596073727514144803421820026880.000000,0.000000,true,true,,0.005566,0.008850,80,tiny;blank;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/152f5172416f7db261631d902d48e910,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/152f5172416f7db261631d902d48e910/usd/152f5172416f7db261631d902d48e910.usd
